,id,algorithm,lower_bounds,upper_bounds,dfd_pdr,dfd_algorithm,mean_localisation_errors_pdr,mean_localisation_errors_algorithm,third_quantile_localisation_errors_pdr,third_quantile_localisation_errors_algorithm
693,4,AOE,30,150,0.1352224224449558,0.16280184805368608,6.240562257949761,6.6531543445724015,8.742612809924573,8.544933215457135
694,2,AOE,30,150,0.7383483645600684,0.15519374327300722,19.51287082720274,7.601274311209113,33.78759191823704,9.938100670680216
695,5,AOE,30,150,0.19541346789072717,0.07214871652498787,7.070493755894075,3.2761941791430256,12.788689590681088,5.29201734874034
696,3,AOE,30,150,0.13268935311318694,0.06872437117439742,4.015369378202639,3.1387088002191033,5.860782865182081,4.24065127276571
697,1,AOE,30,150,0.27446629165365777,0.10029389837618854,10.317168875412948,3.7677923097740793,17.72707672518522,6.620411219831372
698,7,AOE,30,150,0.20421457929777032,0.09969013054628517,8.013474509836767,4.177706044690707,13.213142214796884,5.407459262544704
699,18,AOE,30,150,0.133368599659097,0.13989253322733744,4.003299687334457,8.601168816516415,6.160328796080773,11.936492452008311
700,6,AOE,30,150,0.11731535910593234,0.15370320083657105,5.7572002248098935,6.52865523377899,7.4605629384124965,8.737555917098938
701,16,AOE,30,150,0.07024152327204156,0.11034937685608553,2.9490392320159575,3.5100219738162015,4.1025195074791085,4.795665384172018
702,15,AOE,30,150,0.12629952699363642,0.09353440731744023,4.553098999485275,3.3279701174835705,6.091459883724185,4.536775869485405
703,8,AOE,30,150,0.379986014831172,0.19428566146165271,9.267051237626399,7.411737348358837,13.39165480305109,9.060470494103004
704,13,AOE,80,110,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
705,10,AOE,80,110,0.38662010950624237,0.22216184889970866,12.95354045379269,10.882427338702549,20.913304519741033,13.808386327011213
706,17,AOE,80,110,0.05355347004177055,0.06868643856260975,2.4454904624953757,2.455510014146722,3.2538225191566075,3.2538225191566075
707,14,AOE,80,110,0.2249477853867765,0.17432124582960962,8.950153390831712,7.6563688767398475,12.2049534768212,9.533671342084691
708,19,AOE,80,110,0.0596348610882763,0.08937670317905566,3.856370197033094,3.864155070968233,4.886944683492949,4.886944683492949
709,4,AOE,80,110,0.1352224224449558,0.163794544469204,6.240562257949761,6.707030395223707,8.742612809924573,9.010947942730064
710,2,AOE,80,110,0.7383483645600684,0.24545282967360008,19.51287082720274,7.556920872711921,33.78759191823704,9.23897005352755
711,5,AOE,80,110,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423561187,12.788689590681088,12.597329135080138
712,3,AOE,80,110,0.13268935311318694,0.12580301364536908,4.015369378202639,3.942153664739343,5.860782865182081,5.532395559733118
713,1,AOE,80,110,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
714,7,AOE,80,110,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138892725,13.213142214796884,12.709632148296874
715,18,AOE,80,110,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
716,6,AOE,80,110,0.11731535910593234,0.1732543823247199,5.7572002248098935,6.154414443678512,7.4605629384124965,7.742664743610359
717,16,AOE,80,110,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
718,15,AOE,80,110,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
719,8,AOE,80,110,0.379986014831172,0.3453897251242999,9.267051237626399,7.996828142657106,13.39165480305109,9.455373276388848
720,13,AOE,30,40,0.03326718505462879,0.07482320832891864,1.4005738445885925,2.2933894944634448,1.8233862593207295,1.7708166584415104
721,10,AOE,30,40,0.38662010950624237,0.2585499835508857,12.95354045379269,7.725016556890459,20.913304519741033,8.328955933190283
722,17,AOE,30,40,0.05355347004177055,0.1386858453226485,2.4454904624953757,2.8831849208941467,3.2538225191566075,4.609451883821446
723,14,AOE,30,40,0.2249477853867765,0.11114329642883061,8.950153390831712,6.659909768785241,12.2049534768212,9.299392077175828
724,19,AOE,30,40,0.0596348610882763,0.09038736062222281,3.856370197033094,3.866650242091739,4.886944683492949,4.886944683492949
725,4,AOE,30,40,0.1352224224449558,0.16756858968872396,6.240562257949761,6.9948850247754395,8.742612809924573,8.867665240714913
726,2,AOE,30,40,0.7383483645600684,0.22580031215715812,19.51287082720274,9.376045928739027,33.78759191823704,12.613982930744433
727,5,AOE,30,40,0.19541346789072717,0.07214871652498787,7.070493755894075,3.2417788351667767,12.788689590681088,5.29201734874034
728,3,AOE,30,40,0.13268935311318694,0.09981235965271394,4.015369378202639,3.218469750188455,5.860782865182081,4.24065127276571
729,1,AOE,30,40,0.27446629165365777,0.10029389837618854,10.317168875412948,3.2432940206188694,17.72707672518522,5.690875295724572
730,7,AOE,30,40,0.20421457929777032,0.12358129028525972,8.013474509836767,4.034451217100773,13.213142214796884,5.214039578951127
731,18,AOE,30,40,0.133368599659097,0.1413721389010931,4.003299687334457,8.167653330849703,6.160328796080773,11.336905279892587
732,6,AOE,30,40,0.11731535910593234,0.1400053800807434,5.7572002248098935,7.457360774904055,7.4605629384124965,11.394902900416731
733,16,AOE,30,40,0.07024152327204156,0.08709296942227494,2.9490392320159575,4.11944016729886,4.1025195074791085,5.870873851623903
734,15,AOE,30,40,0.12629952699363642,0.08584088415023372,4.553098999485275,3.262393136723795,6.091459883724185,4.781060937143234
735,8,AOE,30,40,0.379986014831172,0.11384154866077727,9.267051237626399,6.6905884468082935,13.39165480305109,8.24758083295809
736,13,AOE,110,190,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
737,10,AOE,110,190,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
738,17,AOE,110,190,0.05355347004177055,0.048908694208457844,2.4454904624953757,2.4294296237362873,3.2538225191566075,3.2538225191566075
739,14,AOE,110,190,0.2249477853867765,0.19729227174934783,8.950153390831712,8.791106632904857,12.2049534768212,12.2049534768212
740,19,AOE,110,190,0.0596348610882763,0.0714047272130588,3.856370197033094,3.8453674756168037,4.886944683492949,4.886944683492949
741,4,AOE,110,190,0.1352224224449558,0.12309114825614226,6.240562257949761,6.238059387454029,8.742612809924573,8.742612809924573
742,2,AOE,110,190,0.7383483645600684,0.35716301080791124,19.51287082720274,10.254802152006812,33.78759191823704,13.382944118744042
743,5,AOE,110,190,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423579452,12.788689590681088,12.597329135080138
744,3,AOE,110,190,0.13268935311318694,0.12580301364536908,4.015369378202639,3.9421536647361433,5.860782865182081,5.532395559536321
745,1,AOE,110,190,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
746,7,AOE,110,190,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138890909,13.213142214796884,12.709632148296874
747,18,AOE,110,190,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
748,6,AOE,110,190,0.11731535910593234,0.2250902234928465,5.7572002248098935,5.9761737202091645,7.4605629384124965,7.4605629384124965
749,16,AOE,110,190,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
750,15,AOE,110,190,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
751,8,AOE,110,190,0.379986014831172,0.27271455570338676,9.267051237626399,7.499761143630883,13.39165480305109,9.921898416768423
752,13,AOE,20,40,0.03326718505462879,0.07482320832891864,1.4005738445885925,2.920709828122309,1.8233862593207295,4.383414279916165
753,10,AOE,20,40,0.38662010950624237,0.2588106157129636,12.95354045379269,8.04538235461391,20.913304519741033,8.613074305709524
754,17,AOE,20,40,0.05355347004177055,0.1386858453226485,2.4454904624953757,3.3666313612444947,3.2538225191566075,4.705474263666755
755,14,AOE,20,40,0.2249477853867765,0.11120087615281062,8.950153390831712,6.591554213517743,12.2049534768212,9.320801757840002
756,19,AOE,20,40,0.0596348610882763,0.08824118966627763,3.856370197033094,2.6461547821304103,4.886944683492949,3.3388848685800285
757,4,AOE,20,40,0.1352224224449558,0.16704241420956373,6.240562257949761,7.03783283732302,8.742612809924573,9.100198475148426
758,2,AOE,20,40,0.7383483645600684,0.22580031215715812,19.51287082720274,9.13434871438948,33.78759191823704,12.792780432826016
759,5,AOE,20,40,0.19541346789072717,0.07214871652576635,7.070493755894075,3.587371508120291,12.788689590681088,5.681488882818304
760,3,AOE,20,40,0.13268935311318694,0.11272242541097949,4.015369378202639,3.816649157576365,5.860782865182081,5.736102332319745
761,1,AOE,20,40,0.27446629165365777,0.10029389837618854,10.317168875412948,3.637128955438594,17.72707672518522,6.098149911101849
762,7,AOE,20,40,0.20421457929777032,0.12358129028525972,8.013474509836767,3.7983966841629035,13.213142214796884,5.214039578951127
763,18,AOE,20,40,0.133368599659097,0.1413721389010998,4.003299687334457,8.468758011384011,6.160328796080773,11.336905279889612
764,6,AOE,20,40,0.11731535910593234,0.14000538008019975,5.7572002248098935,7.576117338571512,7.4605629384124965,11.405519546011487
765,16,AOE,20,40,0.07024152327204156,0.08709296942278051,2.9490392320159575,4.423181080643954,4.1025195074791085,6.521002878353956
766,15,AOE,20,40,0.12629952699363642,0.07547828200083515,4.553098999485275,3.5930465452611,6.091459883724185,5.277853331738492
767,8,AOE,20,40,0.379986014831172,0.11404814057312421,9.267051237626399,6.694453377636709,13.39165480305109,8.24758083295809
768,13,AOE,40,100,0.03326718505462879,0.03515544203282145,1.4005738445885925,1.201660538657277,1.8233862593207295,1.5454039682086018
769,10,AOE,40,100,0.38662010950624237,0.15266628247979158,12.95354045379269,6.165525434934507,20.913304519741033,8.737860410884998
770,17,AOE,40,100,0.05355347004177055,0.0957725331065354,2.4454904624953757,3.5613551167980515,3.2538225191566075,6.207337879479933
771,14,AOE,40,100,0.2249477853867765,0.13793012391354156,8.950153390831712,7.430385701276473,12.2049534768212,12.32227369648744
772,19,AOE,40,100,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
773,4,AOE,40,100,0.1352224224449558,0.1659917102273926,6.240562257949761,6.756575535298665,8.742612809924573,8.860145577831839
774,2,AOE,40,100,0.7383483645600684,0.18027260320485675,19.51287082720274,7.327992898697793,33.78759191823704,9.283521070952967
775,5,AOE,40,100,0.19541346789072717,0.07214871652485813,7.070493755894075,2.9453687822110637,12.788689590681088,4.689410272673663
776,3,AOE,40,100,0.13268935311318694,0.05649577402042156,4.015369378202639,3.033859752842997,5.860782865182081,3.835161522530993
777,1,AOE,40,100,0.27446629165365777,0.10029389837618854,10.317168875412948,3.5263475070778956,17.72707672518522,5.678422750507656
778,7,AOE,40,100,0.20421457929777032,0.10269426298307088,8.013474509836767,4.2344870792753975,13.213142214796884,5.253269196537148
779,18,AOE,40,100,0.133368599659097,0.10656227371804182,4.003299687334457,4.833657982671594,6.160328796080773,9.239813958746794
780,6,AOE,40,100,0.11731535910593234,0.13931297274601578,5.7572002248098935,6.483530906908436,7.4605629384124965,8.376384216919202
781,16,AOE,40,100,0.07024152327204156,0.07788864554774753,2.9490392320159575,2.7543134138978114,4.1025195074791085,3.5645753938715634
782,15,AOE,40,100,0.12629952699363642,0.10474273565033661,4.553098999485275,3.570716037017892,6.091459883724185,4.478736266091689
783,8,AOE,40,100,0.379986014831172,0.17662201012312279,9.267051237626399,7.399192187821978,13.39165480305109,9.325330153710619
784,13,AOE,140,170,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
785,10,AOE,140,170,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
786,17,AOE,140,170,0.05355347004177055,0.461196161733564,2.4454904624953757,2.753869953113709,3.2538225191566075,3.2538225191566075
787,14,AOE,140,170,0.2249477853867765,0.21990541634078248,8.950153390831712,8.939879219042632,12.2049534768212,12.2049534768212
788,19,AOE,140,170,0.0596348610882763,0.0714047272130588,3.856370197033094,3.8453674756168037,4.886944683492949,4.886944683492949
789,4,AOE,140,170,0.1352224224449558,0.12309114825614226,6.240562257949761,6.238059387454029,8.742612809924573,8.742612809924573
790,2,AOE,140,170,0.7383483645600684,0.7290851334396489,19.51287082720274,19.459960198123493,33.78759191823704,33.78759191823704
791,5,AOE,140,170,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423579452,12.788689590681088,12.597329135080138
792,3,AOE,140,170,0.13268935311318694,0.2984834727764599,4.015369378202639,4.086024443714631,5.860782865182081,5.860782865182081
793,1,AOE,140,170,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
794,7,AOE,140,170,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138890909,13.213142214796884,12.709632148296874
795,18,AOE,140,170,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
796,6,AOE,140,170,0.11731535910593234,0.11731535910593234,5.7572002248098935,5.7572002248098935,7.4605629384124965,7.4605629384124965
797,16,AOE,140,170,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
798,15,AOE,140,170,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
799,8,AOE,140,170,0.379986014831172,0.3775454187583616,9.267051237626399,9.214335136225747,13.39165480305109,13.39165480305109
800,13,AOE,60,90,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
801,10,AOE,60,90,0.38662010950624237,0.13926348499160957,12.95354045379269,7.604008463975565,20.913304519741033,10.831719767870815
802,17,AOE,60,90,0.05355347004177055,0.14442388585000648,2.4454904624953757,2.529643925509227,3.2538225191566075,3.2538225191566075
803,14,AOE,60,90,0.2249477853867765,0.12762092577782577,8.950153390831712,7.3006314742866865,12.2049534768212,11.152103024722859
804,19,AOE,60,90,0.0596348610882763,0.09021379531662571,3.856370197033094,3.8652045639708805,4.886944683492949,4.886944683492949
805,4,AOE,60,90,0.1352224224449558,0.16521516149859022,6.240562257949761,7.245385781258459,8.742612809924573,9.034982788454316
806,2,AOE,60,90,0.7383483645600684,0.2952714019360282,19.51287082720274,8.643336533092308,33.78759191823704,9.05368668419219
807,5,AOE,60,90,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423584798,12.788689590681088,12.597329135080138
808,3,AOE,60,90,0.13268935311318694,0.12580301364536908,4.015369378202639,3.9418105711173825,5.860782865182081,5.511295301982571
809,1,AOE,60,90,0.27446629165365777,0.1251492272311813,10.317168875412948,4.915303859760606,17.72707672518522,8.600585273754845
810,7,AOE,60,90,0.20421457929777032,0.1159979804124415,8.013474509836767,6.029212040768474,13.213142214796884,8.104389175730924
811,18,AOE,60,90,0.133368599659097,0.06513334318196189,4.003299687334457,3.58978305360367,6.160328796080773,5.227019827896157
812,6,AOE,60,90,0.11731535910593234,0.12583458465147798,5.7572002248098935,6.581204029832457,7.4605629384124965,9.208433092888647
813,16,AOE,60,90,0.07024152327204156,0.043389199205840945,2.9490392320159575,2.4386707262227927,4.1025195074791085,3.509238964077557
814,15,AOE,60,90,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
815,8,AOE,60,90,0.379986014831172,0.1624511361334376,9.267051237626399,7.834278391085435,13.39165480305109,9.538367646682513
816,13,AOE,70,90,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
817,10,AOE,70,90,0.38662010950624237,0.22216184889970866,12.95354045379269,9.531049735424935,20.913304519741033,13.106284559694933
818,17,AOE,70,90,0.05355347004177055,0.14524548560921444,2.4454904624953757,2.529052182914901,3.2538225191566075,3.2538225191566075
819,14,AOE,70,90,0.2249477853867765,0.12980219109191626,8.950153390831712,8.11639368076812,12.2049534768212,11.441961199137777
820,19,AOE,70,90,0.0596348610882763,0.09021392233794255,3.856370197033094,3.865204764567815,4.886944683492949,4.886944683492949
821,4,AOE,70,90,0.1352224224449558,0.1652154505347684,6.240562257949761,7.087071667496405,8.742612809924573,9.03498997913295
822,2,AOE,70,90,0.7383483645600684,0.2951675314349461,19.51287082720274,8.803601311120396,33.78759191823704,9.539945903868057
823,5,AOE,70,90,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423584798,12.788689590681088,12.597329135080138
824,3,AOE,70,90,0.13268935311318694,0.12580301364536908,4.015369378202639,3.9418104719968063,5.860782865182081,5.51128920606711
825,1,AOE,70,90,0.27446629165365777,0.21000659568650762,10.317168875412948,8.269449682263263,17.72707672518522,12.51057158190807
826,7,AOE,70,90,0.20421457929777032,0.1198309951724815,8.013474509836767,7.739052131197854,13.213142214796884,11.832539257913023
827,18,AOE,70,90,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
828,6,AOE,70,90,0.11731535910593234,0.12658242576069897,5.7572002248098935,6.727380738089845,7.4605629384124965,8.015943563539484
829,16,AOE,70,90,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
830,15,AOE,70,90,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
831,8,AOE,70,90,0.379986014831172,0.17612864449325807,9.267051237626399,7.113668289208532,13.39165480305109,9.422418231030118
832,13,AOE,120,160,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
833,10,AOE,120,160,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
834,17,AOE,120,160,0.05355347004177055,0.048908694208457844,2.4454904624953757,2.429428201188342,3.2538225191566075,3.2538225191566075
835,14,AOE,120,160,0.2249477853867765,0.21990541634078248,8.950153390831712,8.936219328159833,12.2049534768212,12.2049534768212
836,19,AOE,120,160,0.0596348610882763,0.0714047272130588,3.856370197033094,3.8453674756168037,4.886944683492949,4.886944683492949
837,4,AOE,120,160,0.1352224224449558,0.12309114825614226,6.240562257949761,6.238059387454029,8.742612809924573,8.742612809924573
838,2,AOE,120,160,0.7383483645600684,0.35716301080791124,19.51287082720274,13.718771017479131,33.78759191823704,22.13368580809118
839,5,AOE,120,160,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423579452,12.788689590681088,12.597329135080138
840,3,AOE,120,160,0.13268935311318694,0.2984834727773441,4.015369378202639,4.086024443715122,5.860782865182081,5.860782865182081
841,1,AOE,120,160,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
842,7,AOE,120,160,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138890909,13.213142214796884,12.709632148296874
843,18,AOE,120,160,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
844,6,AOE,120,160,0.11731535910593234,0.23868775713908263,5.7572002248098935,5.802133946066738,7.4605629384124965,7.4605629384124965
845,16,AOE,120,160,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
846,15,AOE,120,160,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
847,8,AOE,120,160,0.379986014831172,0.3722771366226893,9.267051237626399,9.161078765282472,13.39165480305109,13.39165480305109
848,13,AOE,0,30,0.03326718505462879,0.12841592431374338,1.4005738445885925,5.381089549648387,1.8233862593207295,5.75020351397092
849,10,AOE,0,30,0.38662010950624237,0.25994562679392863,12.95354045379269,8.963320258654079,20.913304519741033,8.410504731578824
850,17,AOE,0,30,0.05355347004177055,0.11788241409053501,2.4454904624953757,2.6741187293362674,3.2538225191566075,3.1055049608118166
851,14,AOE,0,30,0.2249477853867765,0.15082967418389617,8.950153390831712,8.966135521220728,12.2049534768212,13.68876281195773
852,19,AOE,0,30,0.0596348610882763,0.1540468046466272,3.856370197033094,7.798918917823313,4.886944683492949,13.354202495931233
853,4,AOE,0,30,0.1352224224449558,0.2010717846993433,6.240562257949761,8.504335015602424,8.742612809924573,12.873642899197085
854,2,AOE,0,30,0.7383483645600684,0.37917832360727577,19.51287082720274,13.221203672385553,33.78759191823704,18.09297482925619
855,5,AOE,0,30,0.19541346789072717,0.07255050530078645,7.070493755894075,4.093651330970655,12.788689590681088,5.924260318767233
856,3,AOE,0,30,0.13268935311318694,0.11272242541097949,4.015369378202639,4.940646138599178,5.860782865182081,6.567280345882679
857,1,AOE,0,30,0.27446629165365777,0.11792822993513309,10.317168875412948,4.073439019082235,17.72707672518522,6.72481592370516
858,7,AOE,0,30,0.20421457929777032,0.1124623099985798,8.013474509836767,5.052196920759297,13.213142214796884,7.44964618440988
859,18,AOE,0,30,0.133368599659097,0.13522470318605023,4.003299687334457,8.59431299893565,6.160328796080773,11.606237369416538
860,6,AOE,0,30,0.11731535910593234,0.168553560722024,5.7572002248098935,10.273147032943694,7.4605629384124965,13.85506862382729
861,16,AOE,0,30,0.07024152327204156,0.10359968612492511,2.9490392320159575,5.132756591476153,4.1025195074791085,8.059735021688171
862,15,AOE,0,30,0.12629952699363642,0.1284398275038937,4.553098999485275,4.775592914884443,6.091459883724185,6.248571328836782
863,8,AOE,0,30,0.379986014831172,0.10678689924089751,9.267051237626399,9.710621449303495,13.39165480305109,11.684680941863475
864,13,AOE,50,140,0.03326718505462879,0.04033353974312124,1.4005738445885925,1.2564968419378277,1.8233862593207295,1.5141635605830674
865,10,AOE,50,140,0.38662010950624237,0.13446947188751637,12.95354045379269,6.423778997756938,20.913304519741033,9.592176578475769
866,17,AOE,50,140,0.05355347004177055,0.07402412006599683,2.4454904624953757,2.5681486889406315,3.2538225191566075,3.2538225191566075
867,14,AOE,50,140,0.2249477853867765,0.13995591228951082,8.950153390831712,7.591751108592676,12.2049534768212,12.351087329769188
868,19,AOE,50,140,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
869,4,AOE,50,140,0.1352224224449558,0.1659917102273926,6.240562257949761,7.208148935028906,8.742612809924573,9.048651180304649
870,2,AOE,50,140,0.7383483645600684,0.13158774540141172,19.51287082720274,6.8747005814188675,33.78759191823704,9.367342955218627
871,5,AOE,50,140,0.19541346789072717,0.08390396853114512,7.070493755894075,3.962227344679416,12.788689590681088,6.24047728776665
872,3,AOE,50,140,0.13268935311318694,0.05649577631704565,4.015369378202639,2.6612529782921426,5.860782865182081,3.2654024370297554
873,1,AOE,50,140,0.27446629165365777,0.12353210532411751,10.317168875412948,4.374478214371729,17.72707672518522,7.178703669046532
874,7,AOE,50,140,0.20421457929777032,0.10269426298307088,8.013474509836767,4.501785581431151,13.213142214796884,5.5845739249744035
875,18,AOE,50,140,0.133368599659097,0.1146095511202841,4.003299687334457,4.85738140210088,6.160328796080773,9.257327993740093
876,6,AOE,50,140,0.11731535910593234,0.1407272177445685,5.7572002248098935,6.388863020203432,7.4605629384124965,8.819296437375598
877,16,AOE,50,140,0.07024152327204156,0.08495121766565378,2.9490392320159575,2.801608182674511,4.1025195074791085,3.27905744258764
878,15,AOE,50,140,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
879,8,AOE,50,140,0.379986014831172,0.16766451400061605,9.267051237626399,7.0928758489154395,13.39165480305109,8.304847237089088
880,13,AOE,40,60,0.03326718505462879,0.06351933026397423,1.4005738445885925,1.73840274682705,1.8233862593207295,1.8481538189998992
881,10,AOE,40,60,0.38662010950624237,0.1989165283338743,12.95354045379269,6.293515318350583,20.913304519741033,8.120250103564443
882,17,AOE,40,60,0.05355347004177055,0.10721384546579589,2.4454904624953757,2.492026482401051,3.2538225191566075,3.2538225191566075
883,14,AOE,40,60,0.2249477853867765,0.08842551621622406,8.950153390831712,5.682012087775709,12.2049534768212,6.778155892159706
884,19,AOE,40,60,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
885,4,AOE,40,60,0.1352224224449558,0.1659917102273926,6.240562257949761,6.756575535298665,8.742612809924573,8.860145577831839
886,2,AOE,40,60,0.7383483645600684,0.17143122945314307,19.51287082720274,6.998638858711723,33.78759191823704,9.183542440196753
887,5,AOE,40,60,0.19541346789072717,0.07214871652485813,7.070493755894075,2.9453687822110637,12.788689590681088,4.689410272673663
888,3,AOE,40,60,0.13268935311318694,0.05649577402555883,4.015369378202639,3.0338597528476825,5.860782865182081,3.835161522530993
889,1,AOE,40,60,0.27446629165365777,0.10029389837618854,10.317168875412948,3.0001269656296716,17.72707672518522,5.036541318263288
890,7,AOE,40,60,0.20421457929777032,0.11024211901311816,8.013474509836767,3.9993757376968726,13.213142214796884,4.974789936423239
891,18,AOE,40,60,0.133368599659097,0.06513334318196189,4.003299687334457,3.244178014784785,6.160328796080773,4.979433143057754
892,6,AOE,40,60,0.11731535910593234,0.12551580467016382,5.7572002248098935,6.6601591722284565,7.4605629384124965,9.311770754292763
893,16,AOE,40,60,0.07024152327204156,0.039994876349943156,2.9490392320159575,2.524879762674842,4.1025195074791085,3.32504332639639
894,15,AOE,40,60,0.12629952699363642,0.10474273565033661,4.553098999485275,3.570716037017892,6.091459883724185,4.478736266091689
895,8,AOE,40,60,0.379986014831172,0.08596268882531896,9.267051237626399,5.660771958976714,13.39165480305109,6.347760291486531
896,13,AOE,50,60,0.03326718505462879,0.05257664903188597,1.4005738445885925,1.666002247213326,1.8233862593207295,1.8233862593207295
897,10,AOE,50,60,0.38662010950624237,0.19891652833384832,12.95354045379269,6.78014617760297,20.913304519741033,9.675026161882904
898,17,AOE,50,60,0.05355347004177055,0.10721384546579589,2.4454904624953757,2.492026482401051,3.2538225191566075,3.2538225191566075
899,14,AOE,50,60,0.2249477853867765,0.11362604120666393,8.950153390831712,5.50166916080005,12.2049534768212,6.763068869562171
900,19,AOE,50,60,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
901,4,AOE,50,60,0.1352224224449558,0.1659917102273926,6.240562257949761,7.208148935028906,8.742612809924573,9.048651180304649
902,2,AOE,50,60,0.7383483645600684,0.17143122945314307,19.51287082720274,7.083984446678643,33.78759191823704,9.404122094108974
903,5,AOE,50,60,0.19541346789072717,0.08390396853114512,7.070493755894075,3.962227344679416,12.788689590681088,6.24047728776665
904,3,AOE,50,60,0.13268935311318694,0.05649577632732019,4.015369378202639,2.6612529783018357,5.860782865182081,3.2654024370297554
905,1,AOE,50,60,0.27446629165365777,0.12353210532411751,10.317168875412948,3.8485088485522394,17.72707672518522,6.407971499857059
906,7,AOE,50,60,0.20421457929777032,0.11023894284527067,8.013474509836767,4.266577706236485,13.213142214796884,5.146743201109342
907,18,AOE,50,60,0.133368599659097,0.06513334318196189,4.003299687334457,3.246531937159317,6.160328796080773,4.96998175445832
908,6,AOE,50,60,0.11731535910593234,0.11953028328845648,5.7572002248098935,6.450457863431494,7.4605629384124965,9.053737704689222
909,16,AOE,50,60,0.07024152327204156,0.03126992766087174,2.9490392320159575,2.4270410743729256,4.1025195074791085,2.935576995112661
910,15,AOE,50,60,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
911,8,AOE,50,60,0.379986014831172,0.08596269014926533,9.267051237626399,5.660918184276436,13.39165480305109,6.313352208117781
912,13,AOE,20,110,0.03326718505462879,0.05264397673360102,1.4005738445885925,2.892768741595192,1.8233862593207295,4.192798936290567
913,10,AOE,20,110,0.38662010950624237,0.1567555923995071,12.95354045379269,7.178021310364133,20.913304519741033,8.828282234245282
